created_date,f_initial_deal_acquisition_date,first_meeting_date,business_meeting_scheduled_date,inflow_route_media_lasttouch,cv_content_sub_lasttouch,stage_name,reasons_not_negotiated,scheduled_initialdead_interval_days,scheduled_initialdead_interval_days_category
2025-12-12T20:28:45.000Z,2025-12-12T09:00:00.000Z,2025-12-12T09:00:00.000Z,2025-12-12T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-12T20:38:57.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2025-12-12T21:45:55.000Z,2025-12-12T09:00:00.000Z,2025-12-17T09:00:00.000Z,2025-12-17T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,5,1週間
2025-12-12T22:44:27.000Z,2025-12-12T09:00:00.000Z,,2025-12-15T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,99_失注,,3,1週間
2025-12-12T23:31:36.000Z,2025-12-12T09:00:00.000Z,2025-12-16T09:00:00.000Z,2025-12-16T09:00:00.000Z,FAX・EDM,デモ電話_FAX_不動産(売買),99_失注,,4,1週間
2025-12-13T00:05:03.000Z,2025-12-12T09:00:00.000Z,2025-12-17T09:00:00.000Z,2025-12-17T09:00:00.000Z,LIS,デモ電話_PC_Aパターン,03_担当者合意フェーズ,,5,1週間
2025-12-13T17:47:59.000Z,2025-12-19T09:00:00.000Z,2025-12-19T09:00:00.000Z,2025-12-19T09:00:00.000Z,TOP,デモ電話_SP_オリジナルパターン,99_失注,,0,1日以内
2025-12-13T22:02:10.000Z,2025-12-16T09:00:00.000Z,2025-12-17T09:00:00.000Z,2025-12-17T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,99_失注,,1,3日以内
2025-12-14T05:00:24.000Z,2025-12-14T09:00:00.000Z,2025-12-15T09:00:00.000Z,2025-12-15T09:00:00.000Z,LIS,デモ電話_PC_Aパターン,06_有料契約申請完了,,1,3日以内
2025-12-14T18:27:30.000Z,2025-12-16T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,6,1週間
2025-12-14T18:53:42.000Z,2026-01-01T09:00:00.000Z,2026-01-02T09:00:00.000Z,2026-01-02T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,1,3日以内
2025-12-15T05:07:45.000Z,2025-12-15T09:00:00.000Z,,2025-12-16T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,00_商談再設定フェーズ,,1,3日以内
2025-12-15T08:28:50.000Z,2025-12-15T09:00:00.000Z,,2025-12-16T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,00_商談再設定フェーズ,,1,3日以内
2025-12-15T16:27:40.000Z,2026-01-15T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,4,1週間
2025-12-15T18:09:03.000Z,2025-12-15T09:00:00.000Z,2025-12-18T09:00:00.000Z,2025-12-18T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,3,1週間
2025-12-15T18:47:09.000Z,2025-12-15T09:00:00.000Z,2026-01-07T09:00:00.000Z,2026-01-07T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,05_決裁者合意フェーズ,,23,2週間以上
2025-12-15T20:10:03.000Z,2025-12-15T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,8,2週間以内
2025-12-15T22:52:38.000Z,2025-12-15T09:00:00.000Z,2025-12-15T09:00:00.000Z,2025-12-15T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,0,1日以内
2025-12-16T00:31:50.000Z,2025-12-15T09:00:00.000Z,2025-12-16T09:00:00.000Z,2025-12-16T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,1,3日以内
2025-12-16T01:58:33.000Z,2025-12-17T09:00:00.000Z,,2025-12-23T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,6,1週間
2025-12-16T10:38:22.000Z,2025-12-16T09:00:00.000Z,,2025-12-29T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,13,2週間以内
2025-12-16T16:19:20.000Z,2025-12-16T09:00:00.000Z,2025-12-18T09:00:00.000Z,2025-12-18T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-16T16:35:42.000Z,2025-12-17T09:00:00.000Z,2025-12-17T09:00:00.000Z,2025-12-17T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-16T17:43:42.000Z,2025-12-16T09:00:00.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,8,2週間以内
2025-12-16T23:12:33.000Z,2025-12-16T09:00:00.000Z,2025-12-16T09:00:00.000Z,2025-12-16T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,0,1日以内
2025-12-16T23:21:50.000Z,2025-12-16T09:00:00.000Z,2025-12-18T09:00:00.000Z,2025-12-18T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-17T02:39:46.000Z,2025-12-16T09:00:00.000Z,2025-12-18T09:00:00.000Z,2025-12-18T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,2,3日以内
2025-12-17T04:52:20.000Z,2025-12-19T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,4,1週間
2025-12-17T05:51:55.000Z,2025-12-17T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,9,2週間以内
2025-12-17T16:28:05.000Z,2025-12-18T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,4,1週間
2025-12-17T17:40:48.000Z,2025-12-17T09:00:00.000Z,2025-12-18T09:00:00.000Z,2025-12-18T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-17T17:57:47.000Z,2026-01-19T09:00:00.000Z,,2026-01-20T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,1,3日以内
2025-12-17T19:42:08.000Z,2025-12-17T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2025-12-17T21:03:35.000Z,2025-12-19T09:00:00.000Z,2025-12-19T09:00:00.000Z,2025-12-19T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-17T22:07:53.000Z,2025-12-17T09:00:00.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,TOP,デモ電話_TOPLP,01_事前設計フェーズ,,7,2週間以内
2025-12-17T22:13:00.000Z,2025-12-17T09:00:00.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,8,2週間以内
2025-12-18T01:04:32.000Z,2025-12-17T09:00:00.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,7,2週間以内
2025-12-18T01:34:28.000Z,2025-12-19T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,3,1週間
2025-12-18T03:04:50.000Z,2025-12-22T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-18T03:09:28.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,0,1日以内
2025-12-18T03:31:57.000Z,2025-12-17T09:00:00.000Z,2025-12-19T09:00:00.000Z,2025-12-19T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-18T04:06:12.000Z,2025-12-18T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,99_失注,,5,1週間
2025-12-18T06:51:16.000Z,2025-12-22T09:00:00.000Z,2025-12-29T09:00:00.000Z,2025-12-29T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,7,2週間以内
2025-12-18T08:42:07.000Z,2025-12-18T09:00:00.000Z,,2025-12-23T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,5,1週間
2025-12-18T10:03:39.000Z,2025-12-19T09:00:00.000Z,2026-01-08T09:00:00.000Z,2026-01-08T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,20,2週間以上
2025-12-18T18:16:04.000Z,2025-12-18T09:00:00.000Z,2025-12-19T09:00:00.000Z,2025-12-19T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,1,3日以内
2025-12-18T19:13:26.000Z,2026-01-13T09:00:00.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-12-18T21:23:45.000Z,2025-12-18T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2025-12-18T22:35:55.000Z,2026-01-23T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,TOP,デモ電話_TOPLP,00_ISアプローチ,,4,1週間
2025-12-19T00:00:06.000Z,2025-12-18T09:00:00.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,TOP,デモ電話_TOPLP,02_課題の合意フェーズ,,7,2週間以内
2025-12-19T00:03:31.000Z,2026-01-08T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,13,2週間以内
2025-12-19T00:13:15.000Z,2025-12-18T09:00:00.000Z,2026-01-06T09:00:00.000Z,2026-01-06T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,19,2週間以上
2025-12-19T00:46:13.000Z,2025-12-18T09:00:00.000Z,2025-12-19T09:00:00.000Z,2025-12-19T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,1,3日以内
2025-12-19T00:59:13.000Z,2026-02-24T09:00:00.000Z,,2026-03-02T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,01_商談前準備フェーズ,,6,1週間
2025-12-19T00:59:45.000Z,2025-12-18T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,5,1週間
2025-12-19T01:31:14.000Z,2026-01-14T09:00:00.000Z,2026-01-19T09:00:00.000Z,2026-01-19T09:00:00.000Z,DIS,デモ電話_Facebook,02_課題の合意フェーズ,,5,1週間
2025-12-19T02:01:23.000Z,2025-12-18T09:00:00.000Z,2026-01-20T09:00:00.000Z,2026-01-20T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,06_有料契約申請完了,,33,2週間以上
2025-12-19T02:22:03.000Z,2025-12-18T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,4,1週間
2025-12-19T02:43:11.000Z,2025-12-18T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,5,1週間
2025-12-19T06:52:37.000Z,2025-12-19T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,4,1週間
2025-12-19T14:11:12.000Z,2026-01-30T09:00:00.000Z,,2026-02-02T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,3,1週間
2025-12-19T16:24:31.000Z,2025-12-22T09:00:00.000Z,,2025-12-24T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,その他,2,3日以内
2025-12-20T03:23:52.000Z,2025-12-19T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,7,2週間以内
2025-12-20T03:42:43.000Z,2025-12-22T09:00:00.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,2,3日以内
2025-12-20T05:11:14.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,0,1日以内
2025-12-20T06:39:47.000Z,2025-12-21T09:00:00.000Z,2026-01-15T09:00:00.000Z,2026-01-15T09:00:00.000Z,DIS,デモ電話_Facebook,02_課題の合意フェーズ,,25,2週間以上
2025-12-20T09:55:09.000Z,2025-12-23T09:00:00.000Z,2026-01-07T09:00:00.000Z,2026-01-07T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,15,2週間以上
2025-12-20T23:09:29.000Z,2025-12-22T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-21T02:43:17.000Z,2025-12-20T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,3,1週間
2025-12-21T10:01:05.000Z,2026-01-13T09:00:00.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,04_上申内容の合意フェーズ,,1,3日以内
2025-12-21T10:43:28.000Z,2025-12-23T09:00:00.000Z,,2026-01-06T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,検討中止,14,2週間以上
2025-12-22T06:15:36.000Z,2025-12-22T09:00:00.000Z,,,FAX・EDM,デモ電話_FAX_建設,01_商談前準備フェーズ,他進行中（重複/別担当/別商談/直近対応済）,,その他
2025-12-22T19:21:02.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,TOP,デモ電話_TOPLP,03_担当者合意フェーズ,,0,1日以内
2025-12-22T22:02:06.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,2025-12-22T09:00:00.000Z,TOP,デモ電話_TOPLP,02_ヒアリングフェーズ,,0,1日以内
2025-12-23T00:45:06.000Z,2025-12-22T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,1,3日以内
2025-12-23T02:47:39.000Z,2025-12-22T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,1,3日以内
2025-12-23T05:16:59.000Z,2025-12-23T09:00:00.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-23T09:26:51.000Z,2025-12-24T09:00:00.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2025-12-23T19:13:53.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,2025-12-23T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-23T21:12:53.000Z,2025-12-24T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,2,3日以内
2025-12-23T21:30:30.000Z,2025-12-24T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,99_失注,,2,3日以内
2025-12-23T21:39:27.000Z,2025-12-24T09:00:00.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,1,3日以内
2025-12-24T00:32:17.000Z,2026-01-08T09:00:00.000Z,,2026-01-13T09:00:00.000Z,FAX・EDM,デモ電話_FAX_病院・クリニック,00_商談再設定フェーズ,,5,1週間
2025-12-24T04:43:25.000Z,2025-12-24T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,2,3日以内
2025-12-24T07:48:48.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-24T13:57:14.000Z,2025-12-24T09:00:00.000Z,,2025-12-26T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,2,3日以内
2025-12-24T16:59:07.000Z,2026-01-06T09:00:00.000Z,2026-01-08T09:00:00.000Z,2026-01-07T09:00:00.000Z,DIS,デモ電話_Facebook,03_担当者合意フェーズ,,1,3日以内
2025-12-24T20:44:43.000Z,2025-12-25T09:00:00.000Z,2026-01-13T09:00:00.000Z,2026-01-13T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,99_失注,,19,2週間以上
2025-12-25T00:22:25.000Z,2025-12-25T09:00:00.000Z,2025-12-29T09:00:00.000Z,2025-12-29T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,04_上申内容の合意フェーズ,,4,1週間
2025-12-25T01:00:51.000Z,2025-12-24T09:00:00.000Z,2026-01-05T09:00:00.000Z,2026-01-05T09:00:00.000Z,LIS,デモ電話_LIS_Google_広告TOP,03_担当者合意フェーズ,,12,2週間以内
2025-12-25T01:08:28.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,2025-12-24T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,0,1日以内
2025-12-25T02:08:23.000Z,2025-12-24T09:00:00.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,21,2週間以上
2025-12-25T02:39:29.000Z,2025-12-24T09:00:00.000Z,2025-12-29T09:00:00.000Z,2025-12-29T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,5,1週間
2025-12-25T02:42:54.000Z,2026-01-05T09:00:00.000Z,2026-01-06T09:00:00.000Z,2026-01-06T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,1,3日以内
2025-12-25T07:00:32.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,DIS,デモ電話_Facebook,99_失注,,0,1日以内
2025-12-25T08:37:28.000Z,2025-12-25T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,99_失注,,1,3日以内
2025-12-25T16:43:59.000Z,2025-12-25T09:00:00.000Z,2026-01-05T09:00:00.000Z,2025-12-29T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,99_失注,,4,1週間
2025-12-25T17:54:24.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,2025-12-25T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-25T19:19:46.000Z,2025-12-25T09:00:00.000Z,,2025-12-26T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,1,3日以内
2025-12-25T19:35:54.000Z,2026-01-08T09:00:00.000Z,,2026-01-13T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,00_商談再設定フェーズ,,5,1週間
2025-12-26T00:27:03.000Z,2026-01-15T09:00:00.000Z,2026-01-23T09:00:00.000Z,2026-01-22T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,03_担当者合意フェーズ,,7,2週間以内
2025-12-26T02:34:39.000Z,2025-12-25T09:00:00.000Z,,2025-12-26T09:00:00.000Z,DIS,デモ電話_Facebook,00_商談再設定フェーズ,,1,3日以内
2025-12-26T08:14:04.000Z,2026-01-28T09:00:00.000Z,2026-01-29T09:00:00.000Z,2026-01-29T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,1,3日以内
2025-12-26T18:43:11.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,0,1日以内
2025-12-26T20:15:25.000Z,2026-01-08T09:00:00.000Z,2026-01-13T09:00:00.000Z,2026-01-13T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,5,1週間
2025-12-26T20:32:43.000Z,2025-12-26T09:00:00.000Z,,2026-01-19T09:00:00.000Z,FAX・EDM,デモ電話_FAX_建設,00_商談再設定フェーズ,,24,2週間以上
2025-12-26T22:08:42.000Z,2025-12-26T09:00:00.000Z,2026-01-07T09:00:00.000Z,2026-01-07T09:00:00.000Z,FAX・EDM,デモ電話_EDM_パターン1,03_担当者合意フェーズ,,12,2週間以内
2025-12-27T00:10:13.000Z,2025-12-26T09:00:00.000Z,2026-01-06T09:00:00.000Z,2026-01-06T09:00:00.000Z,LIS,デモ電話_LIS_Yahoo_広告TOP,06_有料契約申請完了,,11,2週間以内
2025-12-27T00:59:58.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,2025-12-26T09:00:00.000Z,LIS,デモ電話_LIS_Google_IP電話,06_有料契約申請完了,,0,1日以内
2025-12-27T04:35:22.000Z,2025-12-26T09:00:00.000Z,,2025-12-29T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,00_商談再設定フェーズ,,3,1週間
2025-12-27T06:40:32.000Z,2025-12-26T09:00:00.000Z,2025-12-29T09:00:00.000Z,2025-12-29T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,3,1週間
2025-12-27T17:00:13.000Z,2026-01-21T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,LIS,デモ電話_LIS_Yahoo_電話代行,02_ヒアリングフェーズ,,7,2週間以内
2025-12-28T00:58:31.000Z,2025-12-27T09:00:00.000Z,,2026-01-06T09:00:00.000Z,TOP,デモ電話_TOPLP,00_商談再設定フェーズ,,10,2週間以内
2025-12-28T20:38:18.000Z,2026-01-07T09:00:00.000Z,,2026-01-28T09:00:00.000Z,LIS,デモ電話_-法人全般,99_失注,連絡つかず/音信不通,21,2週間以上
2025-12-29T00:01:46.000Z,2026-01-23T09:00:00.000Z,2026-01-27T09:00:00.000Z,2026-01-27T09:00:00.000Z,TOP,デモ電話_TOPLP_自社専用デモ電話,04_上申内容の合意フェーズ,,4,1週間
2025-12-29T00:36:54.000Z,2025-12-29T09:00:00.000Z,2026-01-06T09:00:00.000Z,2026-01-06T09:00:00.000Z,LIS,デモ電話_-法人全般,06_有料契約申請完了,,8,2週間以内
2025-12-29T03:20:20.000Z,2026-01-08T09:00:00.000Z,2026-01-13T09:00:00.000Z,2026-01-13T09:00:00.000Z,TOP,デモ電話_TOPLP,06_有料契約申請完了,,5,1週間
2025-12-29T19:05:37.000Z,2025-12-29T09:00:00.000Z,2026-01-05T09:00:00.000Z,2026-01-05T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,06_有料契約申請完了,,7,2週間以内
2025-12-29T19:07:43.000Z,2025-12-29T09:00:00.000Z,2026-01-06T09:00:00.000Z,2026-01-06T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,8,2週間以内
2025-12-29T19:57:42.000Z,2025-12-29T09:00:00.000Z,2025-12-29T09:00:00.000Z,2025-12-29T09:00:00.000Z,TOP,デモ電話_TOPLP,99_失注,,0,1日以内
2025-12-30T03:45:49.000Z,2026-01-07T09:00:00.000Z,2026-01-08T09:00:00.000Z,2026-01-08T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2025-12-30T05:47:43.000Z,2026-01-05T09:00:00.000Z,2026-01-13T09:00:00.000Z,2026-01-13T09:00:00.000Z,TOP,デモ電話_TOPLP_自社専用デモ電話,06_有料契約申請完了,,8,2週間以内
2025-12-30T22:42:17.000Z,2026-01-09T09:00:00.000Z,2026-01-16T09:00:00.000Z,2026-01-16T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_担当者合意フェーズ,,7,2週間以内
2025-12-31T00:29:21.000Z,2025-12-30T09:00:00.000Z,2025-12-30T09:00:00.000Z,2025-12-30T09:00:00.000Z,LIS,デモ電話_LIS_Google_電話代行,99_失注,,0,1日以内
2025-12-31T19:11:34.000Z,2026-01-06T09:00:00.000Z,2026-01-07T09:00:00.000Z,2026-01-07T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2025-12-31T19:11:55.000Z,2026-01-05T09:00:00.000Z,2026-01-05T09:00:00.000Z,2026-01-05T09:00:00.000Z,TOP,デモ電話_TOPLP,04_上申内容の合意フェーズ,,0,1日以内
2026-01-01T00:28:03.000Z,2026-01-06T09:00:00.000Z,2026-01-07T09:00:00.000Z,2026-01-07T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2026-01-01T06:10:02.000Z,2026-01-07T09:00:00.000Z,,2026-01-20T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,00_商談再設定フェーズ,,13,2週間以内
2026-01-01T06:45:57.000Z,2026-01-05T09:00:00.000Z,2026-01-10T09:00:00.000Z,2026-01-08T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_担当者合意フェーズ,,3,1週間
2026-01-01T15:56:53.000Z,2026-01-20T09:00:00.000Z,2026-01-21T09:00:00.000Z,2026-01-21T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
2026-01-01T17:35:24.000Z,2026-01-08T09:00:00.000Z,2026-01-09T09:00:00.000Z,2026-01-09T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,06_有料契約申請完了,,1,3日以内
2026-01-02T01:57:48.000Z,2026-01-05T09:00:00.000Z,,,LIS,デモ電話_-宿泊業,00_商談再設定フェーズ,,,その他
2026-01-02T08:33:25.000Z,2026-01-13T09:00:00.000Z,2026-01-14T09:00:00.000Z,2026-01-14T09:00:00.000Z,DIS,デモ電話_Facebook,06_有料契約申請完了,,1,3日以内
2026-01-02T17:46:54.000Z,2026-01-06T09:00:00.000Z,2026-01-07T09:00:00.000Z,2026-01-07T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,03_担当者合意フェーズ,,1,3日以内
2026-01-03T07:27:59.000Z,2026-01-05T09:00:00.000Z,2026-01-28T09:00:00.000Z,2026-01-28T09:00:00.000Z,LIS,デモ電話_-飲食業,99_失注,,23,2週間以上
2026-01-03T16:52:02.000Z,2026-01-06T09:00:00.000Z,2026-01-08T09:00:00.000Z,2026-01-08T09:00:00.000Z,TOP,デモ電話_TOPLP_自社専用デモ電話,06_有料契約申請完了,,2,3日以内
2026-01-03T19:43:08.000Z,2026-01-05T09:00:00.000Z,2026-01-06T09:00:00.000Z,2026-01-06T09:00:00.000Z,DIS,デモ電話_Facebook_着電量確認,99_失注,,1,3日以内
